transaction_id,transaction_qty,product_id,unit_price,product_category,product_type,product_detail,total_payment,transaction_datetime
828,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-01-02 14:12:07
832,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-01-02 14:13:37
845,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-01-02 14:33:58
847,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-01-02 14:36:56
853,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-01-02 14:44:28
855,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-01-02 14:48:02
856,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-01-02 14:48:05
859,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-01-02 14:52:26
860,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-01-02 14:52:26
862,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-01-02 14:54:40
863,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-01-02 14:54:46
873,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-01-02 15:09:48
878,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-01-02 15:18:41
884,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-01-02 15:24:52
886,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-01-02 15:26:22
887,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-01-02 15:26:22
890,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-01-02 15:28:35
891,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-01-02 15:29:31
894,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-01-02 15:34:44
897,2,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,7.5,2023-01-02 15:35:30
898,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-01-02 15:35:30
903,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-01-02 15:38:44
906,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-01-02 15:41:55
907,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-01-02 15:41:55
910,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-01-02 15:48:55
911,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-01-02 15:48:55
912,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-01-02 15:49:27
913,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-02 15:49:27
916,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-01-02 15:50:27
918,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-01-02 15:51:29
919,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-01-02 15:51:57
920,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-01-02 15:52:14
923,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-01-02 15:55:19
924,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-01-02 15:55:19
925,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-01-02 15:55:27
927,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-01-02 15:58:07
932,1,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-01-02 16:02:09
933,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-01-02 16:02:21
934,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-01-02 16:05:18
935,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-01-02 16:06:01
937,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-01-02 16:08:22
943,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-01-02 16:14:09
944,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-02 16:14:09
947,2,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,7.5,2023-01-02 16:19:48
948,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-02 16:19:48
951,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-01-02 16:23:50
957,1,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,2.5,2023-01-02 16:30:05
964,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-01-02 16:32:25
965,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-01-02 16:33:17
966,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-01-02 16:33:17
967,1,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,2.5,2023-01-02 16:34:50
972,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-01-02 16:41:26
974,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-01-02 16:42:33
975,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-01-02 16:42:33
977,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-01-02 16:44:55
985,1,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,2.5,2023-01-02 16:59:09
988,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-01-02 17:02:59
989,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-01-02 17:02:59
995,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-01-02 17:15:28
996,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-01-02 17:15:35
999,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-01-02 17:18:25
1001,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-01-02 17:19:40
1002,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-01-02 17:19:40
1016,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-01-02 17:38:48
1027,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-01-02 17:48:39
1042,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-01-02 18:06:18
1043,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-01-02 18:11:56
1044,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-01-02 18:17:00
1045,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-01-02 18:17:00
1046,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-01-02 18:17:58
1050,1,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,2.2,2023-01-02 18:22:30
1058,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-01-02 18:29:53
1117,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-01-03 07:04:46
1118,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-03 07:04:46
1119,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-01-03 07:06:53
1120,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-01-03 07:16:26
1121,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-01-03 07:16:26
1122,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-03 07:17:23
1123,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-01-03 07:37:05
1125,2,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,7.5,2023-01-03 08:09:50
1134,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 08:19:47
1135,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-01-03 08:20:55
1136,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-01-03 08:22:14
1138,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-01-03 08:28:33
1140,2,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-01-03 08:30:14
1142,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-01-03 08:31:07
1143,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-03 08:31:07
1148,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-01-03 08:37:51
1156,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-01-03 08:49:32
1157,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-01-03 08:49:35
1158,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-01-03 08:49:35
1161,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-01-03 08:53:31
1163,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-01-03 08:56:41
1164,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-01-03 09:03:49
1165,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-01-03 09:07:30
1166,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-01-03 09:07:30
1170,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-01-03 09:09:39
1171,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-03 09:15:44
1173,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-01-03 09:18:59
1175,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-01-03 09:23:33
1176,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-01-03 09:24:46
1178,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-01-03 09:30:08
1180,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-03 09:43:23
1183,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-01-03 09:45:43
1184,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-01-03 09:49:52
1185,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-01-03 09:50:02
1190,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-01-03 09:56:34
1192,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-01-03 10:01:51
1194,1,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-01-03 10:12:21
1195,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-01-03 10:17:13
1196,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-01-03 10:19:53
1197,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-01-03 10:20:42
1198,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-01-03 10:22:26
1199,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-01-03 10:25:55
1202,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-01-03 10:30:42
1203,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-01-03 10:33:49
1204,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-01-03 10:40:11
1205,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-01-03 10:41:29
1206,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-01-03 10:41:29
1207,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-01-03 10:43:23
1211,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-01-03 10:54:16
1212,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-01-03 10:54:52
1213,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-01-03 10:56:53
1214,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-01-03 10:56:53
1217,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-01-03 11:02:48
1223,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-01-03 11:11:10
1224,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-01-03 11:11:22
1231,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-01-03 11:23:05
1232,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-01-03 11:23:05
1241,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-01-03 11:31:00
1242,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-01-03 11:31:00
1245,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-01-03 11:33:06
1247,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-01-03 11:33:44
1248,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-01-03 11:33:44
1256,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-01-03 11:42:01
1259,1,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,2.5,2023-01-03 11:42:51
1260,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-01-03 11:43:18
1265,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-01-03 11:47:50
1269,1,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,3.1,2023-01-03 11:56:15
1270,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-01-03 11:56:15
1272,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-01-03 11:57:55
1273,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-01-03 11:58:06
1276,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-01-03 11:59:16
1277,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-01-03 11:59:49
1279,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-01-03 12:04:32
1280,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-01-03 12:05:39
1284,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-01-03 12:16:03
1287,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-01-03 12:20:44
1292,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 12:30:20
1299,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-01-03 12:44:41
1305,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-01-03 12:48:38
1306,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-01-03 12:48:38
1314,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-03 12:55:49
1317,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-01-03 12:58:20
1319,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-01-03 13:04:25
1320,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-01-03 13:04:48
1321,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-01-03 13:04:48
1327,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-01-03 13:09:01
1328,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-01-03 13:09:01
1330,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-01-03 13:12:49
1331,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-03 13:12:49
1343,1,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,3.0,2023-01-03 13:31:04
1344,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-01-03 13:31:04
1366,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-01-03 14:04:38
1375,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-01-03 14:13:47
1376,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-01-03 14:13:47
1377,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-01-03 14:14:01
1380,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-01-03 14:17:42
1381,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-01-03 14:18:47
1382,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-01-03 14:18:47
1384,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-01-03 14:19:44
1386,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-01-03 14:22:00
1387,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-01-03 14:22:00
1388,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-01-03 14:22:48
1400,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-01-03 14:35:13
1405,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 14:42:59
1415,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-01-03 14:48:23
1419,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-01-03 14:51:06
1426,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 14:55:03
1429,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-01-03 14:57:49
1430,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-01-03 15:00:04
1437,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-01-03 15:04:07
1440,1,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,3.0,2023-01-03 15:06:37
1441,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-01-03 15:06:37
1445,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-01-03 15:10:02
1450,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-01-03 15:13:46
1453,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-01-03 15:15:48
1454,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-01-03 15:17:03
1455,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-01-03 15:17:03
1457,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-01-03 15:19:17
1458,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-01-03 15:19:17
1465,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-01-03 15:28:42
1467,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-01-03 15:30:42
1473,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-01-03 15:33:40
1485,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-01-03 15:45:57
1490,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-01-03 15:48:24
1492,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-01-03 15:48:46
1493,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-01-03 15:49:11
1498,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-01-03 15:55:31
1499,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-01-03 15:55:36
1501,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-01-03 15:57:20
1505,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-01-03 16:00:44
1508,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-01-03 16:07:48
1512,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-03 16:14:44
1520,1,39,4.25,Coffee,Barista Espresso,Latte Regular,4.25,2023-01-03 16:23:10
1521,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-01-03 16:23:10
1528,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-01-03 16:29:19
1529,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-01-03 16:29:19
1537,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-01-03 16:33:26
1538,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-01-03 16:34:56
1539,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-01-03 16:34:56
1545,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-01-03 16:39:44
1549,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-01-03 16:43:22
1551,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-01-03 16:43:58
1552,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-01-03 16:43:58
1554,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-03 16:49:49
1556,2,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,5.0,2023-01-03 16:50:47
1557,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-01-03 16:50:47
1564,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-01-03 16:59:26
1565,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-01-03 17:00:58
1566,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-01-03 17:00:58
1569,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-01-03 17:04:37
1572,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-01-03 17:06:06
1575,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-01-03 17:08:41
1578,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-01-03 17:13:41
1579,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-01-03 17:15:25
1580,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-01-03 17:15:31
1589,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-01-03 17:25:30
1590,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-01-03 17:26:45
1591,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-01-03 17:26:45
1593,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-01-03 17:27:22
1603,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-01-03 17:39:49
1608,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-01-03 17:42:34
1611,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-01-03 17:55:24
1614,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 17:57:08
1615,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 17:58:41
1629,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-01-03 18:17:17
1630,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-01-03 18:17:17
1699,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-01-04 07:09:20
1700,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-01-04 07:12:12
1701,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-01-04 07:15:38
1702,1,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,2.2,2023-01-04 07:30:48
1703,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-01-04 07:35:22
1704,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-01-04 07:35:22
1705,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-01-04 07:40:18
1706,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-01-04 07:40:18
1707,2,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,5.0,2023-01-04 07:49:49
1714,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-01-04 08:16:20
1718,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-01-04 08:28:18
1719,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-01-04 08:29:19
1721,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-01-04 08:31:15
1722,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-01-04 08:32:18
1723,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-01-04 08:32:18
1727,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-01-04 08:42:10
1732,1,39,4.25,Coffee,Barista Espresso,Latte Regular,4.25,2023-01-04 08:53:36
1735,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-01-04 09:04:45
1736,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-01-04 09:06:58
1738,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-01-04 09:11:25
1739,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-01-04 09:16:58
1740,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-01-04 09:16:58
